timepoint_id,tp_to_hts
864,2030_p16
865,2030_p16
866,2030_p16
867,2030_p16
868,2030_p16
869,2030_p16
870,2030_p16
871,2030_p16
872,2030_p16
873,2030_p16
874,2030_p16
875,2030_p16
876,2030_p16
877,2030_p16
878,2030_p16
879,2030_p16
880,2030_p16
881,2030_p16
882,2030_p16
883,2030_p16
884,2030_p16
885,2030_p16
886,2030_p16
887,2030_p16
888,2030_p16
889,2030_p16
890,2030_p16
891,2030_p16
892,2030_p16
893,2030_p16
894,2030_p16
895,2030_p16
896,2030_p16
897,2030_p16
898,2030_p16
899,2030_p16
900,2030_p16
901,2030_p16
902,2030_p16
903,2030_p16
904,2030_p16
905,2030_p16
906,2030_p16
907,2030_p16
908,2030_p16
909,2030_p16
910,2030_p16
911,2030_p16
912,2030_p16
913,2030_p16
914,2030_p16
915,2030_p16
916,2030_p16
917,2030_p16
918,2030_p16
919,2030_p16
920,2030_p16
921,2030_p16
922,2030_p16
923,2030_p16
924,2030_p16
925,2030_p16
926,2030_p16
927,2030_p16
928,2030_p16
929,2030_p16
930,2030_p16
931,2030_p16
932,2030_p16
933,2030_p16
934,2030_p16
935,2030_p16
936,2030_p16
937,2030_p16
938,2030_p16
939,2030_p16
940,2030_p16
941,2030_p16
942,2030_p16
943,2030_p16
944,2030_p16
945,2030_p16
946,2030_p16
947,2030_p16
948,2030_p16
949,2030_p16
950,2030_p16
951,2030_p16
952,2030_p16
953,2030_p16
954,2030_p16
955,2030_p16
956,2030_p16
957,2030_p16
958,2030_p16
959,2030_p16
960,2030_p16
961,2030_p16
962,2030_p16
963,2030_p16
964,2030_p16
965,2030_p16
966,2030_p16
967,2030_p16
968,2030_p16
969,2030_p16
970,2030_p16
971,2030_p16
972,2030_p16
973,2030_p16
974,2030_p16
975,2030_p16
976,2030_p16
977,2030_p16
978,2030_p16
979,2030_p16
980,2030_p16
981,2030_p16
982,2030_p16
983,2030_p16
984,2030_p16
985,2030_p16
986,2030_p16
987,2030_p16
988,2030_p16
989,2030_p16
990,2030_p16
991,2030_p16
992,2030_p16
993,2030_p16
994,2030_p16
995,2030_p16
996,2030_p16
997,2030_p16
998,2030_p16
999,2030_p16
1000,2030_p16
1001,2030_p16
1002,2030_p16
1003,2030_p16
1004,2030_p16
1005,2030_p16
1006,2030_p16
1007,2030_p16
1008,2030_p16
1009,2030_p2
1010,2030_p2
1011,2030_p2
1012,2030_p2
1013,2030_p2
1014,2030_p2
1015,2030_p2
1016,2030_p2
1017,2030_p2
1018,2030_p2
1019,2030_p2
1020,2030_p2
1021,2030_p2
1022,2030_p2
1023,2030_p2
1024,2030_p2
1025,2030_p2
1026,2030_p2
1027,2030_p2
1028,2030_p2
1029,2030_p2
1030,2030_p2
1031,2030_p2
1032,2030_p2
1033,2030_p2
1034,2030_p2
1035,2030_p2
1036,2030_p2
1037,2030_p2
1038,2030_p2
1039,2030_p2
1040,2030_p2
1041,2030_p2
1042,2030_p2
1043,2030_p2
1044,2030_p2
1045,2030_p2
1046,2030_p2
1047,2030_p2
1048,2030_p2
1049,2030_p2
1050,2030_p2
1051,2030_p2
1052,2030_p2
1053,2030_p2
1054,2030_p2
1055,2030_p2
1056,2030_p2
1057,2030_p2
1058,2030_p2
1059,2030_p2
1060,2030_p2
1061,2030_p2
1062,2030_p2
1063,2030_p2
1064,2030_p2
1065,2030_p2
1066,2030_p2
1067,2030_p2
1068,2030_p2
1069,2030_p2
1070,2030_p2
1071,2030_p2
1072,2030_p2
1073,2030_p2
1074,2030_p2
1075,2030_p2
1076,2030_p2
1077,2030_p2
1078,2030_p2
1079,2030_p2
1080,2030_p2
1081,2030_p2
1082,2030_p2
1083,2030_p2
1084,2030_p2
1085,2030_p2
1086,2030_p2
1087,2030_p2
1088,2030_p2
1089,2030_p2
1090,2030_p2
1091,2030_p2
1092,2030_p2
1093,2030_p2
1094,2030_p2
1095,2030_p2
1096,2030_p2
1097,2030_p2
1098,2030_p2
1099,2030_p2
1100,2030_p2
1101,2030_p2
1102,2030_p2
1103,2030_p2
1104,2030_p2
1105,2030_p2
1106,2030_p2
1107,2030_p2
1108,2030_p2
1109,2030_p2
1110,2030_p2
1111,2030_p2
1112,2030_p2
1113,2030_p2
1114,2030_p2
1115,2030_p2
1116,2030_p2
1117,2030_p2
1118,2030_p2
1119,2030_p2
1120,2030_p2
1121,2030_p2
1122,2030_p2
1123,2030_p2
1124,2030_p2
1125,2030_p2
1126,2030_p2
1127,2030_p2
1128,2030_p2
1129,2030_p2
1130,2030_p2
1131,2030_p2
1132,2030_p2
1133,2030_p2
1134,2030_p2
1135,2030_p2
1136,2030_p2
1137,2030_p2
1138,2030_p2
1139,2030_p2
1140,2030_p2
1141,2030_p2
1142,2030_p2
1143,2030_p2
1144,2030_p2
1145,2030_p2
1146,2030_p2
1147,2030_p2
1148,2030_p2
1149,2030_p2
1150,2030_p2
1151,2030_p2
1152,2030_p2
1153,2030_p2
1154,2030_p2
1155,2030_p2
1156,2030_p2
1157,2030_p2
1158,2030_p2
1159,2030_p2
1160,2030_p2
1161,2030_p2
1162,2030_p2
1163,2030_p2
1164,2030_p2
1165,2030_p2
1166,2030_p2
1167,2030_p2
1168,2030_p2
1169,2030_p2
1170,2030_p2
1171,2030_p2
1172,2030_p2
1173,2030_p2
1174,2030_p2
1175,2030_p2
1176,2030_p2
1177,2030_p5
1178,2030_p5
1179,2030_p5
1180,2030_p5
1181,2030_p5
1182,2030_p5
1183,2030_p5
1184,2030_p5
1185,2030_p5
1186,2030_p5
1187,2030_p5
1188,2030_p5
1189,2030_p5
1190,2030_p5
1191,2030_p5
1192,2030_p5
1193,2030_p5
1194,2030_p5
1195,2030_p5
1196,2030_p5
1197,2030_p5
1198,2030_p5
1199,2030_p5
1200,2030_p5
1201,2030_p5
1202,2030_p5
1203,2030_p5
1204,2030_p5
1205,2030_p5
1206,2030_p5
1207,2030_p5
1208,2030_p5
1209,2030_p5
1210,2030_p5
1211,2030_p5
1212,2030_p5
1213,2030_p5
1214,2030_p5
1215,2030_p5
1216,2030_p5
1217,2030_p5
1218,2030_p5
1219,2030_p5
1220,2030_p5
1221,2030_p5
1222,2030_p5
1223,2030_p5
1224,2030_p5
1225,2030_p5
1226,2030_p5
1227,2030_p5
1228,2030_p5
1229,2030_p5
1230,2030_p5
1231,2030_p5
1232,2030_p5
1233,2030_p5
1234,2030_p5
1235,2030_p5
1236,2030_p5
1237,2030_p5
1238,2030_p5
1239,2030_p5
1240,2030_p5
1241,2030_p5
1242,2030_p5
1243,2030_p5
1244,2030_p5
1245,2030_p5
1246,2030_p5
1247,2030_p5
1248,2030_p5
1249,2030_p5
1250,2030_p5
1251,2030_p5
1252,2030_p5
1253,2030_p5
1254,2030_p5
1255,2030_p5
1256,2030_p5
1257,2030_p5
1258,2030_p5
1259,2030_p5
1260,2030_p5
1261,2030_p5
1262,2030_p5
1263,2030_p5
1264,2030_p5
1265,2030_p5
1266,2030_p5
1267,2030_p5
1268,2030_p5
1269,2030_p5
1270,2030_p5
1271,2030_p5
1272,2030_p5
1273,2030_p5
1274,2030_p5
1275,2030_p5
1276,2030_p5
1277,2030_p5
1278,2030_p5
1279,2030_p5
1280,2030_p5
1281,2030_p5
1282,2030_p5
1283,2030_p5
1284,2030_p5
1285,2030_p5
1286,2030_p5
1287,2030_p5
1288,2030_p5
1289,2030_p5
1290,2030_p5
1291,2030_p5
1292,2030_p5
1293,2030_p5
1294,2030_p5
1295,2030_p5
1296,2030_p5
1297,2030_p5
1298,2030_p5
1299,2030_p5
1300,2030_p5
1301,2030_p5
1302,2030_p5
1303,2030_p5
1304,2030_p5
1305,2030_p5
1306,2030_p5
1307,2030_p5
1308,2030_p5
1309,2030_p5
1310,2030_p5
1311,2030_p5
1312,2030_p5
1313,2030_p5
1314,2030_p5
1315,2030_p5
1316,2030_p5
1317,2030_p5
1318,2030_p5
1319,2030_p5
1320,2030_p5
1321,2030_p5
1322,2030_p5
1323,2030_p5
1324,2030_p5
1325,2030_p5
1326,2030_p5
1327,2030_p5
1328,2030_p5
1329,2030_p5
1330,2030_p5
1331,2030_p5
1332,2030_p5
1333,2030_p5
1334,2030_p5
1335,2030_p5
1336,2030_p5
1337,2030_p5
1338,2030_p5
1339,2030_p5
1340,2030_p5
1341,2030_p5
1342,2030_p5
1343,2030_p5
1344,2030_p5
1345,2030_p11
1346,2030_p11
1347,2030_p11
1348,2030_p11
1349,2030_p11
1350,2030_p11
1351,2030_p11
1352,2030_p11
1353,2030_p11
1354,2030_p11
1355,2030_p11
1356,2030_p11
1357,2030_p11
1358,2030_p11
1359,2030_p11
1360,2030_p11
1361,2030_p11
1362,2030_p11
1363,2030_p11
1364,2030_p11
1365,2030_p11
1366,2030_p11
1367,2030_p11
1368,2030_p11
1369,2030_p11
1370,2030_p11
1371,2030_p11
1372,2030_p11
1373,2030_p11
1374,2030_p11
1375,2030_p11
1376,2030_p11
1377,2030_p11
1378,2030_p11
1379,2030_p11
1380,2030_p11
1381,2030_p11
1382,2030_p11
1383,2030_p11
1384,2030_p11
1385,2030_p11
1386,2030_p11
1387,2030_p11
1388,2030_p11
1389,2030_p11
1390,2030_p11
1391,2030_p11
1392,2030_p11
1393,2030_p11
1394,2030_p11
1395,2030_p11
1396,2030_p11
1397,2030_p11
1398,2030_p11
1399,2030_p11
1400,2030_p11
1401,2030_p11
1402,2030_p11
1403,2030_p11
1404,2030_p11
1405,2030_p11
1406,2030_p11
1407,2030_p11
1408,2030_p11
1409,2030_p11
1410,2030_p11
1411,2030_p11
1412,2030_p11
1413,2030_p11
1414,2030_p11
1415,2030_p11
1416,2030_p11
1417,2030_p11
1418,2030_p11
1419,2030_p11
1420,2030_p11
1421,2030_p11
1422,2030_p11
1423,2030_p11
1424,2030_p11
1425,2030_p11
1426,2030_p11
1427,2030_p11
1428,2030_p11
1429,2030_p11
1430,2030_p11
1431,2030_p11
1432,2030_p11
1433,2030_p11
1434,2030_p11
1435,2030_p11
1436,2030_p11
1437,2030_p11
1438,2030_p11
1439,2030_p11
1440,2030_p11
1441,2030_p11
1442,2030_p11
1443,2030_p11
1444,2030_p11
1445,2030_p11
1446,2030_p11
1447,2030_p11
1448,2030_p11
1449,2030_p11
1450,2030_p11
1451,2030_p11
1452,2030_p11
1453,2030_p11
1454,2030_p11
1455,2030_p11
1456,2030_p11
1457,2030_p11
1458,2030_p11
1459,2030_p11
1460,2030_p11
1461,2030_p11
1462,2030_p11
1463,2030_p11
1464,2030_p11
1465,2030_p11
1466,2030_p11
1467,2030_p11
1468,2030_p11
1469,2030_p11
1470,2030_p11
1471,2030_p11
1472,2030_p11
1473,2030_p11
1474,2030_p11
1475,2030_p11
1476,2030_p11
1477,2030_p11
1478,2030_p11
1479,2030_p11
1480,2030_p11
1481,2030_p11
1482,2030_p11
1483,2030_p11
1484,2030_p11
1485,2030_p11
1486,2030_p11
1487,2030_p11
1488,2030_p11
1489,2030_p11
1490,2030_p11
1491,2030_p11
1492,2030_p11
1493,2030_p11
1494,2030_p11
1495,2030_p11
1496,2030_p11
1497,2030_p11
1498,2030_p11
1499,2030_p11
1500,2030_p11
1501,2030_p11
1502,2030_p11
1503,2030_p11
1504,2030_p11
1505,2030_p11
1506,2030_p11
1507,2030_p11
1508,2030_p11
1509,2030_p11
1510,2030_p11
1511,2030_p11
1512,2030_p11
1513,2030_p26
1514,2030_p26
1515,2030_p26
1516,2030_p26
1517,2030_p26
1518,2030_p26
1519,2030_p26
1520,2030_p26
1521,2030_p26
1522,2030_p26
1523,2030_p26
1524,2030_p26
1525,2030_p26
1526,2030_p26
1527,2030_p26
1528,2030_p26
1529,2030_p26
1530,2030_p26
1531,2030_p26
1532,2030_p26
1533,2030_p26
1534,2030_p26
1535,2030_p26
1536,2030_p26
1537,2030_p26
1538,2030_p26
1539,2030_p26
1540,2030_p26
1541,2030_p26
1542,2030_p26
1543,2030_p26
1544,2030_p26
1545,2030_p26
1546,2030_p26
1547,2030_p26
1548,2030_p26
1549,2030_p26
1550,2030_p26
1551,2030_p26
1552,2030_p26
1553,2030_p26
1554,2030_p26
1555,2030_p26
1556,2030_p26
1557,2030_p26
1558,2030_p26
1559,2030_p26
1560,2030_p26
1561,2030_p26
1562,2030_p26
1563,2030_p26
1564,2030_p26
1565,2030_p26
1566,2030_p26
1567,2030_p26
1568,2030_p26
1569,2030_p26
1570,2030_p26
1571,2030_p26
1572,2030_p26
1573,2030_p26
1574,2030_p26
1575,2030_p26
1576,2030_p26
1577,2030_p26
1578,2030_p26
1579,2030_p26
1580,2030_p26
1581,2030_p26
1582,2030_p26
1583,2030_p26
1584,2030_p26
1585,2030_p26
1586,2030_p26
1587,2030_p26
1588,2030_p26
1589,2030_p26
1590,2030_p26
1591,2030_p26
1592,2030_p26
1593,2030_p26
1594,2030_p26
1595,2030_p26
1596,2030_p26
1597,2030_p26
1598,2030_p26
1599,2030_p26
1600,2030_p26
1601,2030_p26
1602,2030_p26
1603,2030_p26
1604,2030_p26
1605,2030_p26
1606,2030_p26
1607,2030_p26
1608,2030_p26
1609,2030_p26
1610,2030_p26
1611,2030_p26
1612,2030_p26
1613,2030_p26
1614,2030_p26
1615,2030_p26
1616,2030_p26
1617,2030_p26
1618,2030_p26
1619,2030_p26
1620,2030_p26
1621,2030_p26
1622,2030_p26
1623,2030_p26
1624,2030_p26
1625,2030_p26
1626,2030_p26
1627,2030_p26
1628,2030_p26
1629,2030_p26
1630,2030_p26
1631,2030_p26
1632,2030_p26
1633,2030_p26
1634,2030_p26
1635,2030_p26
1636,2030_p26
1637,2030_p26
1638,2030_p26
1639,2030_p26
1640,2030_p26
1641,2030_p26
1642,2030_p26
1643,2030_p26
1644,2030_p26
1645,2030_p26
1646,2030_p26
1647,2030_p26
1648,2030_p26
1649,2030_p26
1650,2030_p26
1651,2030_p26
1652,2030_p26
1653,2030_p26
1654,2030_p26
1655,2030_p26
1656,2030_p26
1657,2030_p26
1658,2030_p26
1659,2030_p26
1660,2030_p26
1661,2030_p26
1662,2030_p26
1663,2030_p26
1664,2030_p26
1665,2030_p26
1666,2030_p26
1667,2030_p26
1668,2030_p26
1669,2030_p26
1670,2030_p26
1671,2030_p26
1672,2030_p26
1673,2030_p26
1674,2030_p26
1675,2030_p26
1676,2030_p26
1677,2030_p26
1678,2030_p26
1679,2030_p26
1680,2030_p26
